multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa
1261,M20 CPR,invalid_date,14:46,,60,AV LIBERTADOR,R02,PAGADA
1262,YLO8 WUE,2021-07-18,18:55,,40,Ruta 9,,IMPAGA
1263,M43 1ZW,2021/02/19,09:55 AM,120.0,60,Ruta 9,R03,APELADA
1264,M43 1ZW,19/09/2021,08:50,132.0,60,Av. Libertador,R01,ERROR
1265,YLO8 WUE,19/12/2021,18:55,,80,Ruta 9,,APELADA
1266,990 XYK,2022-05-24,18:55,109.0,40,ruta 9,R01,PAGADA
1267,W326 AVE,2023/08/05,09:55 AM,,40,av libertador,R01,ERROR
1268,UW3932,18/07/2022,09:55 AM,,80,Ruta 9,R01,PAGADA
1269,FD 1475,invalid_date,09:55 AM,,60,Av. Libertador,,IMPAGA
1270,UW3932,2023-07-14,08:51,117.0,80,ruta 9,R03,IMPAGA
1271,HF 3461,25/02/2021,14:46,,60,AV LIBERTADOR,,PAGADA
1272,WU 341 A,02/03/2022,08:51,76.0,40,Av Siempre Viva,R02,ERROR
1273,GN64 OTP,2021-12-23,invalid_hour,78.0,40,av libertador,R01,IMPAGA
1274,OUTSTDN,28/12/2022,08:51,,60,Ruta 9,,ERROR
1275,M20 CPR,invalid_date,08:51,,60,Av. Libertador,R01,IMPAGA
1276,6EVY261,2021-10-24,invalid_hour,107.0,80,av libertador,R02,PAGADA
1277,DK 414 N,2022-10-01,14:46,103.0,80,Av. Siempre Viva,,IMPAGA
1278,99 998 68,21/06/2023,invalid_hour,,80,ruta 9,R02,ERROR
1279,UW3932,13/06/2022,invalid_hour,68.0,40,Ruta 9,,IMPAGA
1280,81-ZF-JD,03/05/2022,08:51,103.0,40,ruta 9,,APELADA
1281,FVIO UHP,23/12/2021,09:56 AM,113.0,80,Av. Libertador,,IMPAGA
1282,W326 AVE,11/11/2021,18:55,,40,Av. Libertador,R03,ERROR
1283,,invalid_date,invalid_hour,90.0,60,Av. Siempre Viva,R03,IMPAGA
1284,57 777 70,2022-04-11,18:56,64.0,40,Av Siempre Viva,R02,IMPAGA
1285,UW3932,2021-01-22,18:56,,60,Av. Libertador,R01,APELADA
1286,N HZ 1002,2020/05/20,08:52,79.0,40,Av. Siempre Viva,R03,IMPAGA
1287,AI7 OVF,26/11/2022,14:46,,40,av libertador,R01,ERROR
1288,M VU 4688,2020/09/29,08:52,,80,Av. Libertador,,APELADA
1289,N HZ 1002,2021/10/15,14:46,146.0,80,ruta 9,R02,ERROR
1290,FVIO UHP,invalid_date,14:47,,80,Ruta 9,,ERROR
1291,W326 AVE,31/05/2022,invalid_hour,,60,AV LIBERTADOR,R01,IMPAGA
1292,99 998 68,2022/04/23,invalid_hour,,40,Av. Siempre Viva,R03,PAGADA
1293,41 RS TZ,invalid_date,08:52,34.0,40,ruta 9,R01,IMPAGA
1294,TL03 GOG,invalid_date,invalid_hour,87.0,40,Ruta 9,R01,PAGADA
1295,990 XYK,2021-08-08,18:56,141.0,80,av libertador,,IMPAGA
1296,6EVY261,2022/08/24,08:52,,40,av libertador,R02,PAGADA
1297,OUTSTDN,26/08/2020,08:52,,40,av libertador,,IMPAGA
1298,589222,2023-02-18,08:53,,60,av libertador,,IMPAGA
1299,VTII AHV,invalid_date,invalid_hour,,80,Av Siempre Viva,R03,ERROR
1300,691 XC 80,2021-07-15,08:53,,80,Av. Siempre Viva,R02,ERROR
1301,589222,2020-12-17,14:47,122.0,60,Av. Siempre Viva,R02,PAGADA
1302,589222,2022/04/03,18:56,64.0,60,ruta 9,R01,ERROR
1303,BB 8986,invalid_date,invalid_hour,73.0,80,Av Siempre Viva,R01,IMPAGA
1304,8B90638,2021-01-11,09:56 AM,94.0,80,ruta 9,R02,APELADA
1305,BM -351,2020-08-12,08:53,81.0,40,Av. Libertador,R02,PAGADA
1306,810 TCH,2020/05/01,invalid_hour,72.0,40,Ruta 9,,PAGADA
1307,WU 341 A,13/10/2022,08:53,,80,ruta 9,R02,ERROR
1308,AI7 OVF,2023-03-28,invalid_hour,,80,AV LIBERTADOR,R03,IMPAGA
1309,29 999 61,12/05/2023,14:47,122.0,60,Av. Libertador,R01,PAGADA
1310,DK 414 N,2023-11-26,09:56 AM,153.0,80,Av. Libertador,R03,PAGADA
1311,66 111 72,2020-12-08,invalid_hour,,60,Av Siempre Viva,,APELADA
1312,990 XYK,2023-11-20,08:53,,80,AV LIBERTADOR,,PAGADA
1313,CD 056 01,invalid_date,14:47,100.0,80,Av. Libertador,R01,ERROR
1314,BHRP 770,invalid_date,18:56,32.0,40,ruta 9,R03,PAGADA
1315,831 MDB,06/12/2022,08:54,76.0,60,AV LIBERTADOR,R02,ERROR
1316,GOOGLE,2023/12/10,09:56 AM,79.0,40,Av Siempre Viva,,IMPAGA
1317,B 81 JKY,2023/08/27,08:54,96.0,60,av libertador,,IMPAGA
1318,GCP332,2023-02-09,09:56 AM,125.0,80,AV LIBERTADOR,R03,APELADA
1319,57 777 70,2020-03-28,14:47,,80,Av. Siempre Viva,R03,IMPAGA
1320,57 777 70,12/07/2023,08:54,,40,Av. Siempre Viva,,APELADA
1321,UW3932,invalid_date,14:48,43.0,40,Ruta 9,R03,IMPAGA
1322,GOOGLE,invalid_date,invalid_hour,92.0,60,AV LIBERTADOR,,APELADA
1323,8B90638,2021-12-18,invalid_hour,,60,Av. Siempre Viva,,ERROR
1324,M20 CPR,2022/02/28,invalid_hour,,40,Av. Siempre Viva,R03,IMPAGA
1325,HK 06 YMX,2023-09-13,09:57 AM,,40,Av. Libertador,R01,APELADA
1326,VY 90 540,2022/09/24,18:57,145.0,80,Av. Libertador,R03,APELADA
1327,66 111 72,2020/03/26,08:54,,60,Av Siempre Viva,R01,IMPAGA
1328,W326 AVE,13/04/2023,14:48,126.0,80,Av. Libertador,R02,ERROR
1329,GOOGLE,31/03/2020,18:57,46.0,40,AV LIBERTADOR,R01,PAGADA
1330,VNK296 GP,05/12/2020,08:54,107.0,80,Ruta 9,R01,APELADA
1331,NTHG LFT,invalid_date,invalid_hour,102.0,80,AV LIBERTADOR,R02,IMPAGA
1332,UM 96 201,2021/03/27,18:57,91.0,60,AV LIBERTADOR,R02,APELADA
1333,WE FLYN,2022-09-08,invalid_hour,,80,Av. Siempre Viva,R03,PAGADA
1334,DK 414 N,24/11/2022,invalid_hour,,60,Ruta 9,R03,ERROR
1335,OUTSTDN,2023-10-27,invalid_hour,58.0,40,ruta 9,R01,PAGADA
1336,N HZ 1002,22/08/2023,09:57 AM,96.0,40,Av. Libertador,R01,ERROR
1337,M VU 4688,2023/12/26,18:57,122.0,60,AV LIBERTADOR,R03,IMPAGA
1338,UM 96 201,2020-10-18,18:57,,60,Ruta 9,R03,PAGADA
1339,RFH 373,invalid_date,09:57 AM,72.0,40,Av. Siempre Viva,,IMPAGA
1340,99 998 68,22/03/2021,08:55,128.0,80,Av. Siempre Viva,R03,APELADA
1341,TL03 GOG,2021/05/20,18:58,,40,Av. Libertador,,APELADA
1342,GLEN1E,2022-03-15,09:57 AM,130.0,60,Av Siempre Viva,R01,ERROR
1343,PIW 4215,invalid_date,09:57 AM,,40,av libertador,R02,APELADA
1344,PIW 4215,invalid_date,invalid_hour,,80,Av. Siempre Viva,R03,APELADA
1345,GE 1466,invalid_date,08:55,,80,av libertador,R03,PAGADA
1346,CBM UK,12/03/2023,08:55,117.0,80,Av Siempre Viva,,IMPAGA
1347,6NCE831,2022/07/22,18:58,,80,Av Siempre Viva,R03,IMPAGA
1348,NTHG LFT,2021/11/28,14:48,98.0,60,Av. Libertador,,PAGADA
1349,GOOGLE,2023/12/31,18:58,49.0,40,ruta 9,R02,PAGADA
1350,WE FLYN,invalid_date,09:58 AM,,80,Av. Libertador,R02,IMPAGA
1351,691 XC 80,invalid_date,18:58,78.0,60,av libertador,,APELADA
1352,B 81 JKY,2020/12/21,invalid_hour,117.0,80,Ruta 9,R01,IMPAGA
1353,GE 1466,2021-06-22,08:55,,40,ruta 9,,PAGADA
1354,W326 AVE,11/01/2021,14:48,117.0,60,Ruta 9,R03,IMPAGA
1355,CD 056 01,12/08/2020,18:58,76.0,80,Av. Libertador,,APELADA
1356,589222,2020/07/15,invalid_hour,,60,ruta 9,R02,ERROR
1357,,2020-08-15,18:59,,40,ruta 9,R01,PAGADA
1358,YLO8 WUE,2022/02/28,invalid_hour,,40,Av. Siempre Viva,R02,APELADA
1359,0695 DVH,29/12/2020,09:58 AM,126.0,60,Av Siempre Viva,R03,PAGADA
1360,INTIGR8,31/07/2020,18:59,,80,Ruta 9,,PAGADA
1361,6NCE831,2022/04/10,08:55,75.0,60,Av. Libertador,R01,IMPAGA
1362,GN64 OTP,2023/01/09,09:58 AM,,40,Av Siempre Viva,R02,IMPAGA
1363,M20 CPR,invalid_date,08:56,,40,Av Siempre Viva,R01,PAGADA
1364,GCP332,2023-08-15,18:59,,40,AV LIBERTADOR,,APELADA
1365,M PX 9357,2023-09-12,09:58 AM,,40,ruta 9,R03,APELADA
1366,,2021-05-25,08:56,35.0,40,Av. Libertador,R03,PAGADA
1367,GN64 OTP,invalid_date,invalid_hour,,80,Av. Libertador,R01,PAGADA
1368,VNK296 GP,2022/02/01,08:56,68.0,60,AV LIBERTADOR,,IMPAGA
1369,J1S1,2023-07-29,18:59,98.0,80,Av. Siempre Viva,R03,ERROR
1370,CBM UK,2023/01/25,09:58 AM,112.0,80,Av. Siempre Viva,R03,APELADA
1371,HF 58 HXP,2020/12/10,18:59,,80,AV LIBERTADOR,R02,APELADA
1372,CBM UK,invalid_date,09:59 AM,126.0,80,Ruta 9,R03,ERROR
1373,41 RS TZ,2022/10/08,14:48,43.0,40,Av. Libertador,R01,ERROR
1374,HAMSTUR,2020/12/11,08:56,107.0,80,ruta 9,R02,ERROR
1375,UW3932,2020-08-06,14:49,,40,av libertador,R01,IMPAGA
1376,3646 HBH,2020-07-15,09:59 AM,,40,Av. Libertador,R02,IMPAGA
1377,W326 AVE,17/01/2020,14:49,,60,Av. Siempre Viva,R02,PAGADA
1378,BB 8986,2021-08-23,14:49,,60,Av. Libertador,R02,ERROR
1379,HK 06 YMX,2020-02-04,14:49,91.0,60,ruta 9,,PAGADA
1380,BM -351,2021/03/08,08:56,90.0,80,ruta 9,R01,PAGADA
1381,BM -351,invalid_date,14:49,107.0,40,av libertador,R01,APELADA
1382,HAMSTUR,invalid_date,09:59 AM,,60,Av. Libertador,,PAGADA
1383,M20 CPR,2020/05/18,19:00,99.0,60,av libertador,,APELADA
1384,WU 341 A,2021-09-13,19:00,,80,ruta 9,,PAGADA
1385,DK 414 N,2021-11-20,invalid_hour,,80,Av Siempre Viva,,PAGADA
1386,BP717,2023-12-18,invalid_hour,,40,AV LIBERTADOR,R02,PAGADA
1387,6NCE831,02/06/2022,09:59 AM,136.0,80,Av Siempre Viva,,PAGADA
1388,29 999 61,invalid_date,14:50,118.0,80,av libertador,R03,IMPAGA
1389,VTII AHV,invalid_date,08:57,57.0,40,Ruta 9,R03,ERROR
1390,831 MDB,2020-08-28,19:00,,80,Av. Libertador,R02,ERROR
1391,UM 96 201,2023/01/08,08:57,94.0,80,ruta 9,R03,PAGADA
1392,CBM UK,10/07/2022,08:57,,80,Av. Libertador,R01,APELADA
1393,57 777 70,2023-06-22,14:50,40.0,40,Av. Siempre Viva,R02,APELADA
1394,41 RS TZ,2022/06/02,08:57,137.0,80,av libertador,R01,ERROR
1395,99 998 68,invalid_date,14:50,,60,Av. Libertador,R01,IMPAGA
1396,CBM UK,29/11/2023,08:57,69.0,40,ruta 9,R02,PAGADA
1397,X IIUME,08/04/2023,14:50,,40,Ruta 9,R01,APELADA
1398,TL03 GOG,2023-03-15,14:50,86.0,60,ruta 9,R01,IMPAGA
1399,X IIUME,invalid_date,invalid_hour,105.0,40,AV LIBERTADOR,R02,IMPAGA
1400,M VU 4688,2021-10-01,14:51,,60,Av. Libertador,,APELADA
1401,DI2 LOT,2020-11-14,19:00,98.0,80,av libertador,,APELADA
1402,T0Y DR,invalid_date,19:00,78.0,80,Av. Siempre Viva,R02,APELADA
1403,409,2023/03/18,14:51,,60,ruta 9,,IMPAGA
1404,YLO8 WUE,21/01/2021,09:59 AM,,60,ruta 9,R02,PAGADA
1405,831 MDB,03/10/2021,14:51,52.0,60,Av Siempre Viva,,APELADA
1406,66 111 72,2022/04/05,invalid_hour,58.0,60,Av. Siempre Viva,,ERROR
1407,M20 CPR,invalid_date,08:58,,60,av libertador,,APELADA
1408,WE FLYN,2023/04/07,08:58,,80,Ruta 9,,ERROR
1409,691 XC 80,2023/12/12,invalid_hour,145.0,80,AV LIBERTADOR,R02,PAGADA
1410,HF 3461,invalid_date,invalid_hour,65.0,60,Av. Siempre Viva,,PAGADA
1411,AWS 167,invalid_date,19:01,126.0,80,AV LIBERTADOR,,ERROR
1412,GE 1466,2022/07/11,14:51,117.0,60,Av Siempre Viva,R03,PAGADA
1413,831 MDB,invalid_date,invalid_hour,,80,av libertador,R02,ERROR
1414,HAMSTUR,2023-11-21,14:51,147.0,80,Av Siempre Viva,R02,IMPAGA
1415,GOOGLE,20/03/2021,10:00 AM,,80,Ruta 9,R01,APELADA
1416,FVIO UHP,2020-07-13,10:00 AM,100.0,80,av libertador,R03,ERROR
1417,WU 341 A,invalid_date,19:01,,40,Ruta 9,R01,ERROR
1418,GN64 OTP,invalid_date,14:52,,80,Ruta 9,R02,IMPAGA
1419,W326 AVE,28/01/2020,10:00 AM,72.0,40,ruta 9,R02,APELADA
1420,6NCE831,2022/07/01,14:52,108.0,60,Av Siempre Viva,R03,PAGADA
1421,GLEN1E,2023-02-25,invalid_hour,,80,Ruta 9,,APELADA
1422,810 TCH,2020-10-12,08:58,,60,Av. Libertador,,ERROR
1423,FD 1475,15/12/2022,08:58,106.0,80,Av. Libertador,,IMPAGA
1424,M43 1ZW,09/11/2023,19:01,96.0,80,Av Siempre Viva,R02,ERROR
1425,VNK296 GP,invalid_date,19:01,,60,Av. Siempre Viva,R02,ERROR
1426,VY 90 540,invalid_date,14:52,,80,ruta 9,R02,PAGADA
1427,HF 3461,invalid_date,10:00 AM,98.0,40,AV LIBERTADOR,R01,PAGADA
1428,BP717,2020-10-12,invalid_hour,55.0,40,Av Siempre Viva,R03,IMPAGA
1429,CBM UK,2020/10/13,10:00 AM,,40,Av Siempre Viva,R01,IMPAGA
1430,TL03 GOG,invalid_date,14:52,,60,av libertador,R01,ERROR
1431,81-ZF-JD,2020/04/28,invalid_hour,120.0,80,Av. Libertador,,ERROR
1432,CD 056 01,29/02/2020,19:01,,60,AV LIBERTADOR,R03,APELADA
1433,OUTSTDN,2021/08/14,14:52,,60,Ruta 9,R02,PAGADA
1434,NTHG LFT,2022/04/23,19:02,122.0,60,Av. Libertador,R01,PAGADA
1435,WU08 YWC,25/01/2020,08:58,,80,Av. Libertador,R01,ERROR
1436,DI2 LOT,2021/11/06,08:59,,40,AV LIBERTADOR,R01,APELADA
1437,BB 8986,invalid_date,10:01 AM,102.0,80,av libertador,R03,PAGADA
1438,N HZ 1002,invalid_date,14:53,113.0,40,Av. Libertador,R01,APELADA
1439,FVIO UHP,2020/05/27,19:02,,40,Av. Libertador,R03,APELADA
1440,OUTSTDN,08/04/2020,19:02,115.0,60,Av. Libertador,,PAGADA
1441,589222,02/08/2021,19:02,31.0,40,av libertador,R02,APELADA
1442,CD 056 01,10/10/2020,invalid_hour,,80,Av Siempre Viva,R01,IMPAGA
1443,WU 341 A,2021-07-10,10:01 AM,136.0,60,Av. Siempre Viva,R01,APELADA
1444,HAMSTUR,2023/01/09,14:53,,40,Av. Siempre Viva,R02,PAGADA
1445,589222,24/10/2022,19:02,,60,Ruta 9,,PAGADA
1446,CBM UK,2023-02-25,19:03,,40,AV LIBERTADOR,R03,IMPAGA
1447,YLO8 WUE,17/02/2022,10:01 AM,,60,Av. Siempre Viva,R01,PAGADA
1448,GCP332,invalid_date,14:53,,60,Av. Libertador,R01,PAGADA
1449,CT5 B876,2020/03/28,08:59,96.0,40,Av Siempre Viva,R02,PAGADA
1450,0695 DVH,18/06/2021,08:59,,60,Av Siempre Viva,,APELADA
1451,831 MDB,invalid_date,14:53,100.0,80,ruta 9,,IMPAGA
1452,3646 HBH,2022-09-15,08:59,154.0,80,ruta 9,R02,ERROR
1453,409,20/03/2022,14:53,65.0,40,AV LIBERTADOR,R03,IMPAGA
1454,B 81 JKY,2020/09/18,14:54,110.0,40,Av. Libertador,,IMPAGA
1455,409,2020/05/03,19:03,,60,Av. Siempre Viva,R02,APELADA
1456,FD 1475,27/09/2020,10:01 AM,,60,Av. Siempre Viva,,PAGADA
1457,HAMSTUR,2021/10/28,invalid_hour,,80,Ruta 9,R03,PAGADA
1458,VNK296 GP,2023/12/21,19:03,99.0,60,AV LIBERTADOR,R01,PAGADA
1459,HF 3461,2023/08/11,08:59,,40,av libertador,R03,APELADA
1460,66 111 72,2022/11/11,19:03,126.0,80,Ruta 9,R01,ERROR
1461,AWS 167,2020/07/13,09:00,,80,Av. Siempre Viva,R01,PAGADA
1462,HF 3461,08/08/2022,09:00,,40,av libertador,R01,IMPAGA
1463,MX60 NZA,2022/07/08,14:54,73.0,40,Av. Siempre Viva,R01,ERROR
1464,X IIUME,2022/07/26,10:01 AM,,40,ruta 9,R03,PAGADA
1465,GLEN1E,2021-10-22,09:00,89.0,40,Ruta 9,R01,ERROR
1466,HF 58 HXP,invalid_date,19:03,121.0,80,Ruta 9,,APELADA
1467,MX60 NZA,2020/09/09,09:00,76.0,80,Av. Libertador,R03,APELADA
1468,BHRP 770,2021/02/09,09:00,95.0,80,Av Siempre Viva,R02,IMPAGA
1469,UW3932,29/11/2023,14:54,32.0,40,AV LIBERTADOR,,IMPAGA
1470,CBM UK,invalid_date,09:01,,40,Ruta 9,R03,APELADA
1471,66 111 72,25/05/2022,19:04,,60,ruta 9,R03,IMPAGA
1472,OUTSTDN,2023/03/22,09:01,,60,AV LIBERTADOR,,IMPAGA
1473,W326 AVE,2022/01/26,09:01,,80,Av Siempre Viva,,ERROR
1474,OUTSTDN,invalid_date,09:01,,80,av libertador,R02,APELADA
1475,AI7 OVF,23/02/2022,19:04,106.0,60,AV LIBERTADOR,,ERROR
1476,HK 06 YMX,invalid_date,19:04,125.0,80,AV LIBERTADOR,R01,ERROR
1477,VTII AHV,invalid_date,invalid_hour,102.0,60,Av. Libertador,,IMPAGA
1478,M43 1ZW,invalid_date,14:54,,80,Av. Siempre Viva,R01,APELADA
1479,HAMSTUR,invalid_date,09:01,,40,Ruta 9,R03,ERROR
1480,N HZ 1002,invalid_date,invalid_hour,77.0,80,ruta 9,R01,PAGADA
1481,PIW 4215,invalid_date,invalid_hour,73.0,60,Av. Libertador,R01,PAGADA
1482,57 777 70,2020-11-27,19:04,,60,Av Siempre Viva,R02,APELADA
1483,MX60 NZA,invalid_date,14:54,148.0,80,Av. Libertador,,IMPAGA
1484,M20 CPR,2020/06/21,invalid_hour,,40,Av. Libertador,R01,ERROR
1485,8B90638,invalid_date,14:55,,60,ruta 9,,IMPAGA
1486,FVIO UHP,invalid_date,14:55,,80,Ruta 9,R03,APELADA
1487,6NCE831,invalid_date,10:02 AM,,40,Av. Libertador,R02,APELADA
1488,3646 HBH,25/06/2022,09:02,,60,Av Siempre Viva,R03,PAGADA
1489,HF 3461,02/06/2020,10:02 AM,,40,Ruta 9,,APELADA
1490,M20 CPR,2020/07/01,14:55,93.0,80,Ruta 9,R01,IMPAGA
1491,UW3932,2021/11/14,09:02,118.0,60,Av. Siempre Viva,R03,IMPAGA
1492,YLO8 WUE,01/02/2020,19:04,,60,AV LIBERTADOR,R02,ERROR
1493,UM 96 201,2020-02-29,invalid_hour,118.0,40,Av Siempre Viva,R03,ERROR
1494,NTHG LFT,22/12/2020,14:55,,60,ruta 9,R03,IMPAGA
1495,FVIO UHP,2021/07/03,10:02 AM,119.0,60,Av Siempre Viva,R01,PAGADA
1496,3646 HBH,2022/06/16,19:05,,80,Av. Libertador,R01,IMPAGA
1497,0695 DVH,2022/04/30,10:02 AM,,60,AV LIBERTADOR,R02,ERROR
1498,B 81 JKY,14/12/2022,invalid_hour,,60,ruta 9,,PAGADA
1499,N HZ 1002,2023-05-29,10:02 AM,56.0,40,Ruta 9,R01,APELADA
1500,NTHG LFT,23/03/2022,19:05,81.0,60,Ruta 9,R02,APELADA
1501,W326 AVE,2022/07/10,invalid_hour,,80,Av. Siempre Viva,R02,PAGADA
1502,FD 1475,09/03/2021,invalid_hour,,60,AV LIBERTADOR,R03,PAGADA
1503,66 111 72,2022-02-23,14:55,92.0,40,AV LIBERTADOR,,PAGADA
1504,X IIUME,2020-03-18,09:02,100.0,80,Av. Libertador,R02,ERROR
1505,990 XYK,2023-04-03,10:03 AM,117.0,40,Ruta 9,R01,APELADA
1506,GN64 OTP,2022-05-25,14:56,,60,Av Siempre Viva,R01,IMPAGA
1507,HF 58 HXP,invalid_date,10:03 AM,,40,Ruta 9,,APELADA
1508,WU08 YWC,invalid_date,19:05,,60,Av Siempre Viva,R03,PAGADA
1509,X IIUME,2023-05-17,invalid_hour,,80,Ruta 9,,APELADA
1510,6NCE831,23/08/2023,invalid_hour,109.0,80,Ruta 9,R03,ERROR
1511,VY 90 540,17/05/2023,14:56,,80,Ruta 9,,APELADA
1512,VNK296 GP,invalid_date,14:56,,40,Ruta 9,R03,PAGADA
1513,NTHG LFT,2023/04/17,10:03 AM,114.0,80,ruta 9,R01,PAGADA
1514,GLEN1E,09/03/2022,10:03 AM,137.0,80,ruta 9,R02,ERROR
1515,M20 CPR,invalid_date,09:02,,60,av libertador,R02,ERROR
1516,MX60 NZA,20/05/2021,14:56,99.0,60,Av. Siempre Viva,R02,ERROR
1517,BHRP 770,invalid_date,19:05,101.0,40,ruta 9,R02,IMPAGA
1518,M20 CPR,2021/10/30,19:05,,80,AV LIBERTADOR,R03,PAGADA
1519,B 81 JKY,2021-01-03,invalid_hour,94.0,80,Av Siempre Viva,R02,APELADA
1520,6NCE831,2023/02/02,10:03 AM,,80,Ruta 9,R03,PAGADA
1521,HAMSTUR,2022/09/12,09:02,94.0,40,Av. Siempre Viva,R03,APELADA
1522,BX 55 DOG,06/10/2022,invalid_hour,,60,Av Siempre Viva,R01,PAGADA
1523,57 777 70,invalid_date,invalid_hour,,60,Av. Siempre Viva,R01,ERROR
1524,810 TCH,2022/05/03,19:06,132.0,60,Av Siempre Viva,,ERROR
1525,57 777 70,2021/07/09,invalid_hour,91.0,80,Av. Siempre Viva,,ERROR
1526,TL03 GOG,2020-03-08,10:04 AM,133.0,80,av libertador,R02,PAGADA
1527,WU 341 A,04/09/2021,14:56,,60,AV LIBERTADOR,R02,PAGADA
1528,691 XC 80,2021-01-06,09:03,105.0,60,Av Siempre Viva,R01,IMPAGA
1529,TL03 GOG,2021-07-01,invalid_hour,,40,AV LIBERTADOR,R03,PAGADA
1530,3646 HBH,2023-11-12,09:03,123.0,80,Av. Libertador,,PAGADA
1531,M20 CPR,2020/11/17,invalid_hour,96.0,40,Av Siempre Viva,R01,APELADA
1532,M43 1ZW,04/11/2020,14:57,,80,Av. Libertador,R03,APELADA
1533,DK 414 N,2020-05-19,14:57,71.0,80,Av. Libertador,R03,ERROR
1534,831 MDB,invalid_date,19:06,,60,Av. Libertador,R03,PAGADA
1535,HK 06 YMX,07/05/2021,10:04 AM,128.0,60,ruta 9,R01,ERROR
1536,691 XC 80,21/04/2023,19:06,,80,Av Siempre Viva,R02,ERROR
1537,W326 AVE,21/02/2023,10:04 AM,,80,Av. Libertador,,ERROR
1538,409,2023-10-10,10:04 AM,116.0,60,Av. Siempre Viva,R03,ERROR
1539,M PX 9357,28/09/2023,14:57,,40,av libertador,R03,IMPAGA
1540,99 998 68,19/08/2022,invalid_hour,,80,Av. Siempre Viva,,IMPAGA
1541,TL03 GOG,06/07/2020,19:06,75.0,40,Av Siempre Viva,R02,PAGADA
1542,57 777 70,invalid_date,10:04 AM,88.0,60,av libertador,R02,APELADA
1543,DK 414 N,2020/01/23,10:05 AM,,80,Av Siempre Viva,R03,PAGADA
1544,FVIO UHP,2022/02/25,10:05 AM,,60,Ruta 9,,APELADA
1545,M PX 9357,2021/01/28,10:05 AM,,60,Av. Siempre Viva,R02,ERROR
1546,YLO8 WUE,06/02/2020,10:05 AM,,80,Ruta 9,R03,APELADA
1547,BX 55 DOG,invalid_date,invalid_hour,51.0,40,av libertador,R01,PAGADA
1548,OUTSTDN,2020-10-31,14:57,,40,av libertador,,IMPAGA
1549,M PX 9357,invalid_date,14:57,74.0,40,Av. Siempre Viva,R01,PAGADA
1550,DK 414 N,2022/05/16,10:05 AM,,80,Av. Siempre Viva,R01,APELADA
1551,BM -351,invalid_date,10:06 AM,,80,Av Siempre Viva,,IMPAGA
1552,41 RS TZ,28/10/2020,invalid_hour,98.0,80,Av. Siempre Viva,R02,PAGADA
1553,B 81 JKY,19/07/2020,14:58,,40,ruta 9,,PAGADA
1554,UW3932,2023-07-08,invalid_hour,87.0,80,Av. Libertador,R03,APELADA
1555,DI2 LOT,27/10/2023,invalid_hour,,40,Ruta 9,,PAGADA
1556,FD 1475,2023-05-02,10:06 AM,,40,Av. Libertador,,IMPAGA
1557,W326 AVE,2022-11-09,09:03,,40,av libertador,R01,IMPAGA
1558,X IIUME,invalid_date,09:03,,80,Av Siempre Viva,R02,PAGADA
1559,831 MDB,20/06/2020,09:03,89.0,40,Av. Siempre Viva,R03,IMPAGA
1560,VTII AHV,invalid_date,19:06,,40,av libertador,R02,PAGADA
1561,VNK296 GP,invalid_date,09:04,120.0,40,Av Siempre Viva,,APELADA
1562,29 999 61,2023/02/13,09:04,80.0,40,Av Siempre Viva,R02,APELADA
1563,W326 AVE,27/10/2023,10:06 AM,153.0,80,ruta 9,R01,PAGADA
1564,W326 AVE,invalid_date,10:06 AM,,60,AV LIBERTADOR,,IMPAGA
1565,OUTSTDN,invalid_date,09:04,89.0,60,av libertador,R01,PAGADA
1566,DI2 LOT,24/01/2022,09:04,71.0,40,av libertador,R02,PAGADA
1567,OUTSTDN,02/02/2024,10:06 AM,,60,ruta 9,,APELADA
1568,T0Y DR,2020/08/11,14:58,,40,Ruta 9,R01,ERROR
1569,8B90638,2024-02-05,19:07,,80,av libertador,,ERROR
1570,VY 90 540,2023/05/20,14:58,58.0,40,ruta 9,R01,APELADA
1571,GOOGLE,invalid_date,invalid_hour,46.0,40,ruta 9,,IMPAGA
1572,YLO8 WUE,2022-09-15,19:07,119.0,60,AV LIBERTADOR,R01,IMPAGA
1573,VTII AHV,invalid_date,09:04,91.0,40,Av. Libertador,R01,APELADA
1574,WU08 YWC,15/07/2020,09:05,,40,AV LIBERTADOR,,APELADA
1575,66 111 72,2020-01-18,09:05,92.0,40,ruta 9,,IMPAGA
1576,3646 HBH,invalid_date,09:05,,40,Av. Siempre Viva,R03,APELADA
1577,DI2 LOT,2021/09/25,10:07 AM,,60,AV LIBERTADOR,R01,ERROR
1578,TL03 GOG,invalid_date,10:07 AM,84.0,60,Ruta 9,R02,IMPAGA
1579,8B90638,2023-09-30,19:07,,60,Av. Siempre Viva,,IMPAGA
1580,41 RS TZ,invalid_date,09:05,,80,Av. Libertador,,APELADA
1581,M PX 9357,05/05/2021,10:07 AM,,60,Av. Siempre Viva,R01,PAGADA
1582,CBM UK,invalid_date,09:05,87.0,80,Av. Siempre Viva,,APELADA
1583,VNK296 GP,2023-08-07,09:06,,60,ruta 9,,PAGADA
1584,VNK296 GP,2021/06/08,19:07,,80,AV LIBERTADOR,R03,PAGADA
1585,29 999 61,08/03/2021,invalid_hour,,60,Av Siempre Viva,R03,PAGADA
1586,691 XC 80,invalid_date,14:58,,40,ruta 9,R02,APELADA
